id,family,layout,N,B,workload,arm,seed,warmup_requests,measured_requests,bytes_per_request,rpc_per_request,request_bytes,response_bytes,cpu_seconds,harness_seconds,elapsed_seconds,max_online_boundary_stash,answer_sha256,transcript_sha256,receipt,receipt_sha256
MIN_formal_IR_depth_base_B64_seed102,IR,depth,4096,64,uniform,base,102,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,109.125,112.60639229998924,190.8330430984497,10,46c40b7c5dd47e85a10094d66e0f08bb96e324893a289ab802ee5c17153b02ce,00dc010e2db00f61417da46b0de51fca65541608c936d86d6bba4bdf87026eab,results\formal\MIN_formal_IR_depth_base_B64_seed102.json,047feed1cc2bcd729852127fdc9c32bc902749d0e5688a85749ad96d38bd46f8
MIN_formal_IR_depth_base_B64_seed103,IR,depth,4096,64,uniform,base,103,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,93.71875,95.29733650002163,160.07593607902527,10,2b2cc6b0fef146f9c667c4b87fa261949e5a641480ca610d66e72afb4223f76e,33f556c64366b7c2f01880d21fb539eca40675eb8a6b6ec4258704d7c8ce58bb,results\formal\MIN_formal_IR_depth_base_B64_seed103.json,cc876e1ba78bef6d4dc79292f2bdd78e74d7e88d6861a5266c4cd86634042f96
MIN_formal_IR_depth_base_B64_seed104,IR,depth,4096,64,uniform,base,104,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,94.28125,95.972740600002,161.42133784294128,11,844c3d61d7cd64c6d5a18e33b6b97baba62e7562e4e983dc3759173f6bc204d4,fb36291f850b868a6ab51d7c8e34aaa148ca941304f30ed4463c9d2d79957389,results\formal\MIN_formal_IR_depth_base_B64_seed104.json,e19dd93c407ac1700ef7240f64d13881b65b596d22e327d347110754a66890ac
MIN_formal_IR_depth_base_B64_seed105,IR,depth,4096,64,uniform,base,105,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,107.6875,110.93142489995807,184.3801474571228,11,36113f022dc91d913c42a994c54f90aeea23ce655704928b954c53f78af0f2b4,055358d015daf865948d701f089b8842afb142a68700f6704ea32bc204465478,results\formal\MIN_formal_IR_depth_base_B64_seed105.json,ca2a7bd2f8e0832dd8fee90eaaeed20ae0eca2d4a680516d2820b2197c87c2a9
MIN_formal_IR_depth_full_probe_B4096_seed101,IR,depth,4096,4096,uniform,full_probe,101,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1556.578125,1575.6583037000382,2627.859435081482,34,82da792ce2414fabb730f1a990f08fb9009311b4dc9b15810ee7d0f87dc535c5,bb88f88b2c7ab97f3c7e2e1485194af595433e67e517b9facb8bf3aa8913ce1f,results\formal\MIN_formal_IR_depth_full_probe_B4096_seed101.json,15372e15b2bec2098e280a1b0d3af2d6cb30bfe00de62467f8ef255db87fb0e8
MIN_formal_IR_depth_full_probe_B4096_seed102,IR,depth,4096,4096,uniform,full_probe,102,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1554.8125,1572.5368374000536,2623.7708101272583,29,973d1c5a0aa25322750657887aa75153d894bd4cc89cf2f1f49bc012fff680d7,876db04d30211c1e5146f6b08aaf4cdbac0555c3196eddba60ad92250ebb8998,results\formal\MIN_formal_IR_depth_full_probe_B4096_seed102.json,996d58f3ea8407d5e450cf44adbaefd7525ee762f14d7684b62656d92931f54f
MIN_formal_IR_depth_full_probe_B4096_seed103,IR,depth,4096,4096,uniform,full_probe,103,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1556.09375,1573.7339677999262,2623.447257041931,35,805257050ecd114177e4f3be376d98ae51f7e3d73c254590c539d98c684f186c,eecc60551062efa6c6571552df5f17274ca51406ca81abd6b739665cd8bf3643,results\formal\MIN_formal_IR_depth_full_probe_B4096_seed103.json,df9a4fae2400c2f436c9771fda7751bc5dc951ed67eda2bb361e00fe93e51155
MIN_formal_IR_depth_full_probe_B4096_seed104,IR,depth,4096,4096,uniform,full_probe,104,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1558.34375,1577.0424432000145,2657.112419605255,43,3d69fc4fdb2844d8148c2d6bc93130169f5b65adbca0f5fc65080cbb279d2746,4808f358f58f913b3233d7d6b95846e354ecb2bd4be4930b0317a76f35de850d,results\formal\MIN_formal_IR_depth_full_probe_B4096_seed104.json,9451a65548efe1939d7345530321aa76dafbbd4af26fe86e5a7b9bac658ae657
MIN_formal_IR_depth_full_probe_B4096_seed105,IR,depth,4096,4096,uniform,full_probe,105,12288,24576,144533.33333333334,2.6666666666666665,773455872,2778595328,1557.296875,1575.9961510000285,2652.3726913928986,50,ed45ca67e443d83ab04b12eb7ebe9ac32ffb05c019ff6698e6d89fe32f48f2d9,5b30ad4e880d26504650268ef2d8019190c5d51e2e9349589754e6b099dbbb29,results\formal\MIN_formal_IR_depth_full_probe_B4096_seed105.json,848b59c1671d0d05e5e0ca7918025da8dc394c7dc7cef1740fad2441fd7e79e0
MIN_formal_IR_depth_full_probe_B64_seed101,IR,depth,4096,64,uniform,full_probe,101,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,107.765625,110.51661499997135,184.91106581687927,39,7100487fb51e8014099d39fd2bb7e5faea90e13daa303c13aa8cd95450f8ba31,055bd556fc2d9ca98c37225e0c80216d0ad54f395c8729337822544ed53a547e,results\formal\MIN_formal_IR_depth_full_probe_B64_seed101.json,23c06f1d6b6079f58ed2c2c1db44631525830ab110f307fb26f48c60c49fbf04
MIN_formal_IR_depth_full_probe_B64_seed102,IR,depth,4096,64,uniform,full_probe,102,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,97.546875,99.41296530002728,168.58136534690857,48,46c40b7c5dd47e85a10094d66e0f08bb96e324893a289ab802ee5c17153b02ce,aa202532f3d2ad80d8235f7fbed875b05a122742c242c3792fa7e2f50d6523d6,results\formal\MIN_formal_IR_depth_full_probe_B64_seed102.json,bbabfa8a80735bb29c6ab45aeb7a6acbeb0f0b4da67e29b5d1e220e656db0dab
MIN_formal_IR_depth_full_probe_B64_seed103,IR,depth,4096,64,uniform,full_probe,103,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,97.640625,99.0689488000935,166.37333822250366,30,2b2cc6b0fef146f9c667c4b87fa261949e5a641480ca610d66e72afb4223f76e,3b249a75427f043a338f185fa4fc65f73b5820976572d8f2c4ef4a2f8a0b7340,results\formal\MIN_formal_IR_depth_full_probe_B64_seed103.json,5d0d5925724437644b110eefd7635a947eee735f0f1ad999144b3fc72361d4ad
MIN_formal_IR_depth_full_probe_B64_seed104,IR,depth,4096,64,uniform,full_probe,104,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,96.765625,98.66408949997276,165.7501301765442,41,844c3d61d7cd64c6d5a18e33b6b97baba62e7562e4e983dc3759173f6bc204d4,9a46bf21b147b1d31028f422d116e15748beee8f6439b254256b19f56d38b606,results\formal\MIN_formal_IR_depth_full_probe_B64_seed104.json,f5ae32616154f245dd75f1a9be0db81d72a634fdba70a88fda0e41d84e141d40
MIN_formal_IR_depth_full_probe_B64_seed105,IR,depth,4096,64,uniform,full_probe,105,12288,24576,10133.333333333334,2.6666666666666665,112852992,136183808,95.734375,97.85393560002558,163.48927879333496,49,36113f022dc91d913c42a994c54f90aeea23ce655704928b954c53f78af0f2b4,602be456053d4344cee976778d7a40531315b77d53af53a64ba419282ee1bec7,results\formal\MIN_formal_IR_depth_full_probe_B64_seed105.json,eb37f4a322aa1f1b752f53382f1bce60d3c46a08691eaa51770a0f386d389b67
MIN_formal_IR_depth_selective_B4096_seed101,IR,depth,4096,4096,uniform,selective,101,12288,24576,113350.44661458333,2.6666666666666665,750821696,2034878880,1189.671875,1203.9348581000231,2007.6952455043793,44,82da792ce2414fabb730f1a990f08fb9009311b4dc9b15810ee7d0f87dc535c5,1eeacc436acaafb0b1799bf4e1a0b379d68aa61abcb6c746c5f3d1c388889979,results\formal\MIN_formal_IR_depth_selective_B4096_seed101.json,d2115b689b114938ed9a55846b07ae51a74c126b5d9b2ecbb1eceed4e4cadb1a
MIN_formal_IR_depth_selective_B4096_seed102,IR,depth,4096,4096,uniform,selective,102,12288,24576,113442.05110677083,2.6666666666666665,750875420,2037076428,1188.546875,1201.9933741999557,2006.137009382248,39,973d1c5a0aa25322750657887aa75153d894bd4cc89cf2f1f49bc012fff680d7,0471893d83f10517f1a2530ec3507c20123de01ce81776773c99a9b38f36c338,results\formal\MIN_formal_IR_depth_selective_B4096_seed102.json,c9cf66f0e61890a580e0e27e45572e36772e91b2b15a0e5ba42cf1387e1bad4a
MIN_formal_IR_depth_selective_B4096_seed103,IR,depth,4096,4096,uniform,selective,103,12288,24576,113386.849609375,2.6666666666666665,750835200,2035760016,1190.25,1203.328843700001,2035.485846042633,36,805257050ecd114177e4f3be376d98ae51f7e3d73c254590c539d98c684f186c,628883b30852a1fba19870cb14b857ebc7633f9d5573ac45b463b9ed444ab1eb,results\formal\MIN_formal_IR_depth_selective_B4096_seed103.json,122877905be3360f6f06e42960dda455ab11429f646aca9e24beec228a3ff636
