id,N,B,kind,workload,seed,bytes_per_request,rpc_per_request,elapsed_seconds,answer_sha256,receipt,receipt_sha256
B4_sde_N16384_B1024_seed101,16384,1024,sde,uniform,101,115220.32421875,5.33349609375,122.85156631469727,6cad71d57fb07d1cca4ee6d573e63867d77b4a38582176ce52627cf066c79d90,results\formal_slices\B4_sde_N16384_B1024_seed101.json,c2b621b9a17a1a11ba49bf08cfe14d07361e707c133102d3a914b114bfeab5cf
B4_sde_N16384_B1024_seed102,16384,1024,sde,uniform,102,115234.75390625,5.33349609375,143.2853240966797,14484a7fdd9930e5e2c5b37453bd8bf84e77c5d72c7fda32e0dc2b1c4d8375f0,results\formal_slices\B4_sde_N16384_B1024_seed102.json,d849de83bef0650f3bc88e37bef1730383b71717850b4e9bc018da6c06dbbd5d
B4_sde_N16384_B1024_seed103,16384,1024,sde,uniform,103,115192.677734375,5.33349609375,144.8496448993683,f844096dbeae7ca3787f832113f3242061873af752d8cf6b2f7e894b1c560f4c,results\formal_slices\B4_sde_N16384_B1024_seed103.json,24ee8363fd072d1e3bc7b5850acdbe51a769fd9a6907a71f9991348236aaa50e
B4_sde_N16384_B1024_seed104,16384,1024,sde,uniform,104,114928.3046875,5.33349609375,143.1883089542389,d96a4e0f86a0eccee3dc044f9c35c6e67a31e70bbaebb3d3526ff49945beca7c,results\formal_slices\B4_sde_N16384_B1024_seed104.json,7515d0cc04e4bd96986576320fcece1dccf6b90f95477612d7ddc300eef4e16e
B4_sde_N16384_B1024_seed105,16384,1024,sde,uniform,105,115068.626953125,5.33349609375,179.80071902275085,dbc30c75417ce44bb73596815d90a453274b385fdae73018eb28f82b3d9ee63f,results\formal_slices\B4_sde_N16384_B1024_seed105.json,d4d42f204d75ca3275fb733c1028e4e2c7fa568ec162647f5e0f95ed009b4b59
B4_sde_N16384_B256_seed101,16384,256,sde,uniform,101,57201.857421875,5.33349609375,100.50042676925659,b7d3bd5c28d75b4428a53e777ae6988848172468e5c7efeac1da241e7e32c9c4,results\formal_slices\B4_sde_N16384_B256_seed101.json,c7aa4a11eb39e18e5119d75114a0ec4fb8a87b0a31b93dc206a6f6ce1d03da63
B4_sde_N16384_B256_seed102,16384,256,sde,uniform,102,57130.296875,5.33349609375,98.52800369262695,bb1c41341a6d66a1e761a2b83d6499bc08c4f7b4f0082621880b2d0aa1b8200a,results\formal_slices\B4_sde_N16384_B256_seed102.json,7d60f0cb4370864676f06c3a6c9a671df42d45a70ea915ebabd5ea45c92f8ea1
B4_sde_N16384_B256_seed103,16384,256,sde,uniform,103,57094.126953125,5.33349609375,108.64435410499573,44f71098c82825393d25ffb0c8b6b2f90f458c7fd3c6cb19e5dfd1ec8c5b69fc,results\formal_slices\B4_sde_N16384_B256_seed103.json,e0c8ad63e109eb4276776078f30c7af86df8cc59826e656f301437b49b9a7e8c
B4_sde_N16384_B256_seed104,16384,256,sde,uniform,104,57020.5390625,5.33349609375,112.63194870948792,c660add4d404aef8435fdc466564727d430d7e963c9f40f4d8a8902d1fd5c8f2,results\formal_slices\B4_sde_N16384_B256_seed104.json,9ead1f5b792ede057c302040992fb06008ccc61717e5a96692e951a75d8197cc
B4_sde_N16384_B256_seed105,16384,256,sde,uniform,105,57048.169921875,5.33349609375,98.42475819587708,8df8edb6cafdb046033e3129732befa0e27dd384b06098d45a95e79cb10a6c5b,results\formal_slices\B4_sde_N16384_B256_seed105.json,d66f037e397e6a57d73b3f0069314c8f65d3f0973e4c0e3b36bc337058d2e83d
B4_sde_N16384_B64_seed101,16384,64,sde,uniform,101,42668.46484375,5.33349609375,101.6516501903534,1c967bfa50d41f08a3cfc6d81819f4703fbaac6fe5952bea70ede6a63c7f4c54,results\formal_slices\B4_sde_N16384_B64_seed101.json,e4818cf5ae33cc7629a832a6d870cd81b3a2e27866e2165d4c0eb1afa2cdd7a2
B4_sde_N16384_B64_seed102,16384,64,sde,uniform,102,42582.33203125,5.33349609375,96.385915517807,c8d2482881f2761c14f3582589fe00aeeb2fe8ab1b662a69bf11c0609e8cac9f,results\formal_slices\B4_sde_N16384_B64_seed102.json,1c0c60f3319cd97f078577a982443140c7bcde0ac2fc0a1fabccc8201df7b89d
B4_sde_N16384_B64_seed103,16384,64,sde,uniform,103,42654.08203125,5.33349609375,95.72027468681335,9d23e85cb054285d127c8916d023ba8679697f6a704e36b7db3b1c7706d4c70f,results\formal_slices\B4_sde_N16384_B64_seed103.json,312bc869f5adc16b169d7f64392953f5d7f5c979ae66d738de27004205d53a79
B4_sde_N16384_B64_seed104,16384,64,sde,uniform,104,42504.470703125,5.33349609375,90.94530987739563,778954bb64a6396e5f2b63d7f66e9992ac759b5d75a4a30a6e23a25ec30cd6cf,results\formal_slices\B4_sde_N16384_B64_seed104.json,e55c8d404b857c876140285e523694e92252d74bc5ddf59a49f25843ef47986a
B4_sde_N16384_B64_seed105,16384,64,sde,uniform,105,42546.9765625,5.33349609375,90.24170970916748,6c90a9dfb7d1330890bd0826b3b72e1e57add01dc997742b344c19a4ac1ff5a6,results\formal_slices\B4_sde_N16384_B64_seed105.json,c533518e6c300999867490e355fa558a91ca102e3490b433f1dbaeb09f58172a
B4_sde_N4096_B4096_seed101,4096,4096,sde,uniform,101,278313.3515625,2.66650390625,87.44010591506958,0b558f3044186e22731b7053435137dd6f7d0906336dd30ac30b569ddce7c7cf,results\formal_slices\B4_sde_N4096_B4096_seed101.json,1c5edaf20f8687694da87ee8ca98bdf0c20890fdec92ef854161e6ac397eed73
B4_sde_N4096_B4096_seed102,4096,4096,sde,uniform,102,278247.5078125,2.66650390625,87.07569885253906,f8e0163e9c1e34402b0a6e8ede2c5fecbb2cb60d9530c1e059d29d30958919b7,results\formal_slices\B4_sde_N4096_B4096_seed102.json,84681cb4ff1e171f86ebd0209b5a3b301429c6e7c17b40415e18b6a576338e06
B4_sde_N4096_B4096_seed103,4096,4096,sde,uniform,103,278506.767578125,2.66650390625,87.02258014678955,5615cb9abebb215bb9208c51b7c4144ce65487679e3dfa5f0a251ae7bc313519,results\formal_slices\B4_sde_N4096_B4096_seed103.json,152f77e812903130ccc476ac746df58d05f36fdff0c2fc2189722da25216f0d5
B4_sde_N4096_B4096_seed104,4096,4096,sde,uniform,104,279017.056640625,2.66650390625,86.47383952140808,1af7c12b082585da372e263c152c467f56a2dae2f0543e10700cc635a265592f,results\formal_slices\B4_sde_N4096_B4096_seed104.json,da4d32886b6d152203cbfae11990fd33dca70347ef64eb6352e891ec5db65974
B4_sde_N4096_B4096_seed105,4096,4096,sde,uniform,105,278272.19921875,2.66650390625,85.89948725700378,98f5d800bdfbee783a2bb7aa03248fec8a770bf36f541d8d5334a4d1d4ed5605,results\formal_slices\B4_sde_N4096_B4096_seed105.json,6c35c229afb6109f844c722b28cd2f0d593552fa440df90c63b92df6338cda53
B4_sde_N65536_B4096_seed101,65536,4096,sde,uniform,101,396356.083984375,5.33349609375,977.2158167362213,c15cfab35b3cd6083de830c43b5832c4846b148bff2e62a0c8c346d51d539ba6,results\formal_slices\B4_sde_N65536_B4096_seed101.json,9a4d7a42a1c22a257b2107fe6b842e70e3d70005314e6e5b819b53ac962633bc
B4_sde_N65536_B4096_seed102,65536,4096,sde,uniform,102,395967.529296875,5.33349609375,916.3493514060974,1e35074a1a9dca49fa0117ab2b31900767601819ec16e57a86b6228fbb08f163,results\formal_slices\B4_sde_N65536_B4096_seed102.json,5a295ba6a58d4c1fec98eb46799dadf800c8bc2bd279dfdec5f383463e5a65fe
B4_sde_N65536_B4096_seed103,65536,4096,sde,uniform,103,395927.060546875,5.33349609375,919.7761564254761,cfe63f6707a8148bb7d44c0ae041fc9e9a8157bc99cf9b4b8b8fbe20e4ce4bee,results\formal_slices\B4_sde_N65536_B4096_seed103.json,15a65608009a5d6acfa26ff6c2828b0c28b6c2e1a6f046c9c97000d9387145a3
B4_sde_N65536_B4096_seed104,65536,4096,sde,uniform,104,395417.38671875,5.33349609375,919.7986869812012,65677b656f14bd72f885517fc27d7685b532f757a053727192c90f62ce153ae5,results\formal_slices\B4_sde_N65536_B4096_seed104.json,eb17ab90fe3ceb2b779a374789f5c4cb985e26412b3a612ca0a84606b04a4bd7
B4_sde_N65536_B4096_seed105,65536,4096,sde,uniform,105,396129.9375,5.33349609375,932.8105082511902,bb4d57685d4c7e77d6806afe9ea1e666950e970b944027b1d377d44184a9eed9,results\formal_slices\B4_sde_N65536_B4096_seed105.json,fb1fe2f3e5ada6beb6f05307d94e2f835719531fd03aa16c46432837ecc12faf
